text,username,time,image,location,engagement,label
"Incredible turnout today at ""Turn the Tide"" in Sarasota, where a diverse group of folks gathered to discuss solutions for our red tide crisis. I'm proud to say i'll never take a dime from big sugar, and learned a lot from listening and engaging with our neighbors on the issue. . https   twitter com Shapiro4FL16 status 1033454410972708866 photo 1",Shapiro4FL16,{'$date': '2018-08-25T00:00:00Z'},https://pbs.twimg.com/profile_images/1029003923175157760/QdnqdmVi_normal.jpg,Sarasota,83,No Label
"A far-reaching red tide bloom intensified in lower Tampa Bay and around Pinellas County. Red tide produces neurotoxins that kill marine life and can make humans ill with breathing irritation.  If you experience symptoms at the beach, call 1-800-222-1222.

. https   www bradenton com news local article270059027 html storylink cpy",FloridaPoison,{'$date': '2022-12-19T00:00:00Z'},https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg,Hillsborough,61,No Label
RT @MitchPerry18: Hundreds come out this morning in downtown #StPetersburg  calling for state action to combat the Red Tide crisis going on here. . https   twitter com MitchPerry18 status 1416424484320563202 photo 1,SheCarriesOn,{'$date': '2021-07-17T00:00:00Z'},https://pbs.twimg.com/profile_images/1581078082303172608/VGCBhPvg_normal.jpg,Pinellas,36,No Label
"High concentrations of red tide and fish kills have been reported in Pinellas, Hillsborough and Manatee counties. Several Pinellas beaches are experiencing high red tide levels. You can check current beach conditions here: . https   www visitstpeteclearwater com current beach conditions",KellieCowan,{'$date': '2021-06-17T00:00:00Z'},https://pbs.twimg.com/profile_images/697429136214626304/ETUZizeN_normal.jpg,Manatee,27,No Label
"Toxic algae blooms happen every year in FL

215 million gallons of waste water have leaked from a phosphate plant &amp; exacerbated this phenomena, this year

As usual DeSantis is pointing the finger elsewhere &amp; not doing anything about it

#ONEV1 
#OVEarth 

. https   www cnn com videos us 2021 07 30 tampa bay florida red tide marine life valencia dnt lead vpx cnn video playlists top news videos",rjaviervasquez,{'$date': '2021-07-31T00:00:00Z'},https://pbs.twimg.com/profile_images/1536000474603737088/4YezL1LI_normal.jpg,Hillsborough,88,No Label
"Running away from the #RedTide? Go to Fort de Soto, it's amazing! Thanks @FLTripGuides for the tip! We had the most unbelievable experience! :) 08/23/2018 . https   twitter com MissGrebin status 1033176786975301632 video 1",MissGrebin,{'$date': '2018-08-25T00:00:00Z'},https://pbs.twimg.com/profile_images/883093718986891265/PzAGTk8P_normal.jpg,Pinellas,47,No Label
Never seen sting rays killed off like this in a #redtide fishkill. . https   twitter com JDeleon1012 status 1030491906214703104 video 1,JDeleon1012,{'$date': '2018-08-17T00:00:00Z'},https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg,Manatee,520,No Label
"Angry Gulf Coast residents greet “Red Tide” Rick Scott with boos and jeers as he flees Sarasota restaurant. Finally, this man is being held accountable for his disastrous policies. . https   www dailykos com stories 2018 9 18 1796569  Red Tide Rick Scott being booed out of a Gulf Coast restaurant may be the best thing you see today",DoctorSal,{'$date': '2018-09-18T00:00:00Z'},https://pbs.twimg.com/profile_images/1381785018/griffbudha_normal.jpg,Sarasota,40,No Label
"Since Aug. 1, Sarasota County has removed more than 66 tons of fish from county beaches, which remain open. We continue to monitor the beaches and clean in accordance with the beach cleanup policy. For the latest, visit . #redtide . https   www scgov net government parks recreation and natural resources find a park beaches red tide status. https   twitter com SRQCountyGov status 1027967621235437568 photo 1",SRQCountyGov,{'$date': '2018-08-10T00:00:00Z'},https://pbs.twimg.com/profile_images/828700317411835906/9JgPlC9p_normal.jpg,Sarasota,48,No Label
"@washingtonpost: It is unclear why this red tide is so severe, but some suspect it might have been exacerbated when 215 million gallons of nitrogen-rich wastewater made its way into the bay earlier this year from the site of an old fertilizer plant, the @tampabaytimes reported.. ",AliAdair22,{'$date': '2021-07-12T00:00:00Z'},https://pbs.twimg.com/profile_images/1356298978636267527/trEBC2m5_normal.jpg,Pinellas,47,No Label
"RT @jlpilon3: The massive #RedTide in #Florida is an environmental catastrophe on par with the #BP #OilSpill...#ussugar 
#FortMyers
#Sarasota
#sanibel 
#Captiva

#Fla should be ashamed 
#everglades . https   twitter com jlpilon3 status 1024838403370754049 photo 1",fishingthegulf,{'$date': '2018-08-02T00:00:00Z'},https://pbs.twimg.com/profile_images/1206828253/colorado_aspens_normal.jpg,Sarasota,32,No Label
"@boilerblondie Hi Brittany. Pasco County Customer Service can help: 727-847-2411. If you are asking about the red tide issue, we do not have any reports of it near Pasco but we are continuing to monitor the issue.. ",Pasco_FL_OEM,{'$date': '2018-08-16T00:00:00Z'},https://pbs.twimg.com/profile_images/1211688295081623552/IKmUhOWo_normal.jpg,Pasco,2,No Label
"Protesters calling for red tide action will march in St. Pete this weekend
. https   www cltampa com news views local news article 21154069 protesters calling for red tide action will march in st pete this weekend",cl_tampabay,{'$date': '2021-07-16T00:00:00Z'},https://pbs.twimg.com/profile_images/1542872284259651587/a85ifeZZ_normal.jpg,Pinellas,49,media
".@MyFWC  reports a ""patchy bloom"" of #redtide in Hernando, Pasco, Pinellas, Hillsborough, as well as in Sarasota and Manatee counties. 2/ #swfl 
. https   news wgcu org 2021 02 11 red tide report",wgcu,{'$date': '2021-08-19T00:00:00Z'},https://pbs.twimg.com/profile_images/1191408483263926272/xIuIYXJy_normal.jpg,Pasco,1,No Label
"St Petersburg, Fl city crews are out removing this giant Goliath Grouper from Tampa Bay due to the effects of Red Tide 
#redtide #tampabay #StPetersburg . https   twitter com Seethroughadven status 1415425470997352451 video 1",Seethroughadven,{'$date': '2021-07-14T00:00:00Z'},https://pbs.twimg.com/profile_images/708811268447182849/sp1Q8DL2_normal.jpg,Pinellas,33,No Label
"Can’t stop, won’t stop ... showing one of the many reasons #ClearwaterBeach is America’s #1 beach - sunsets like this!
May not always be perfect beach conditions (weather, #RedTide, etc.) but you can always count on perfect #sunsets . https   twitter com MyClearwater status 1050888615629414400 video 1",MyClearwater,{'$date': '2018-10-12T00:00:00Z'},https://pbs.twimg.com/profile_images/1096497004509908993/_zcRMyib_normal.jpg,Pinellas,39,tourbiz
"Oh, joy. Looks like Red Tide toxic #algae bloom is back on #Florida's Gulf Coast. Story does not mention if this is tied to #PineyPoint releases.   via @TimothyJFanning. https   www heraldtribune com story news local sarasota 2021 04 15 red tide sarasota 2021 elevated levels reported along siesta longboat key nokomis florida beaches 7245132002",craigtimes,{'$date': '2021-04-16T00:00:00Z'},https://pbs.twimg.com/profile_images/1438867672494657541/cMKAyT15_normal.jpg,Manatee,40,No Label
"Rick Scott campaign stop (in solidly Republican Sarasota County) besieged by red tide protesters. From fellow ""algae politics"" reporter @zacjanderson: . http   heraldtribune com news 20180917 rick scott campaign stop besieged by red tide protesters",SchmitzMedia,{'$date': '2018-09-17T00:00:00Z'},https://pbs.twimg.com/profile_images/1565871322953142272/afIbpWq-_normal.jpg,Sarasota,98,media
RT @CenterForBioDiv: Dead marine wildlife including manatees are washing up on shores near the worsening Red Tide in the Tampa Bay area. Gov. Ron DeSantis needs to declare a state of emergency. . https   www tampabay com news environment 2021 07 19 environmentalists urge desantis to declare red tide emergency,animal__freedom,{'$date': '2021-07-20T00:00:00Z'},https://pbs.twimg.com/profile_images/1598413532806217734/fayEiUOP_normal.jpg,Hillsborough,69,No Label
"So far this year, @myFWC believes 115 of the more than 500 #manatee deaths across the state are linked to #redtide: ​ via @BN9. https   www baynews9 com fl tampa news 2018 09 02 dead manatee washes up near bradenton shore",Defenders,{'$date': '2018-09-05T00:00:00Z'},https://pbs.twimg.com/profile_images/1551569110319992834/saFxp8U6_normal.jpg,Manatee,26,No Label
"⚠️(RED TIDE - JUNE 18TH)⚠️ Red tide is impacting most of the Tampa Bay estuary &amp; Pinellas County.  This is not your ""typical"" red tide event.

Details: 

Photos:  . http   www facebook com meteorologistbryanbennett. http   www cloudninewx com post red tide update june 18. https   twitter com weatherbryan status 1406040354416119811 photo 1",weatherbryan,{'$date': '2021-06-19T00:00:00Z'},https://pbs.twimg.com/profile_images/1376726005419761670/kYF7H8db_normal.jpg,Pinellas,33,No Label
RT @WFLAAvery: Red tide creeping north. This is on the north end of Anna Maria Island. Mote Marine has found several dead dolphins today. 📸: @8_plamison #RedTide . https   twitter com WFLAAvery status 1027273790210932737 photo 1,8_plamison,{'$date': '2018-08-08T00:00:00Z'},https://pbs.twimg.com/profile_images/1280636768069529600/BbVJfAV0_normal.jpg,Manatee,15,No Label
"@TB_Times Pasco can’t even keep up on utilities for their current residents and just dumped 18 MILLION gallons of wastewater into our Gulf even tho we’ve suffocated from Red Tide since MAY…STOP expanding past your competence &amp; resources, Pasco! You’re killing everything we love about FL!. ",barely_a_spec,{'$date': '2021-09-16T00:00:00Z'},https://pbs.twimg.com/profile_images/1229945979538989057/UbSXe9J0_normal.jpg,Pasco,0,other
"Learned in Cabinet this morning - Public Works filled 52 potholes this past weekend. Catching up from a summer of rain, red tide, Covid absences. Catching up on mowing, too. We'll stay at it. Submit your request here: . http   www stpete org action",Kriseman,{'$date': '2021-09-28T00:00:00Z'},https://pbs.twimg.com/profile_images/1479660818409082890/kB9c4BD4_normal.jpg,Pinellas,27,No Label
"RT @FLGovScott: Today, I issued an emergency declaration to help SW FL and Tampa Bay area combat impacts from red tide. We’re directing $100,000 for @MoteMarineLab &amp; $500,000 for @VISITFLORIDA. I’m also directing an additional $900,000 for Lee County Cleanup Efforts . https   www flgov com 2018 08 13 gov scott issues emergency order for red tide",helloswfl,{'$date': '2018-08-13T00:00:00Z'},https://pbs.twimg.com/profile_images/846747386080825344/ohYwQIjI_normal.jpg,Hillsborough,88,No Label
"RT @CNN: A red tide has invaded the Gulf Coast of Florida, causing problems for wildlife.

The bacteria that makes up red tide, Karenia brevis, has already killed more than 613 tons of marine life and fish in and around Tampa as of last week, according to officials . https   edition cnn com 2021 07 19 us red tide kills marine life tampa trnd index html",njmike731,{'$date': '2021-07-20T00:00:00Z'},https://pbs.twimg.com/profile_images/842037658641698816/UMG9bH5b_normal.jpg,Hillsborough,108,No Label
lol rick scott yelled at bill nelson - who is in florida today - for not doing enough on algae but he was in minnesota raising money while the red tide officially hit anna maria island 🧐🤔 . https   twitter com learyreports status 1026606875444498433,AltRickScott,{'$date': '2018-08-06T00:00:00Z'},https://pbs.twimg.com/profile_images/982636794754883585/MNbF4kdY_normal.jpg,Manatee,18,No Label
@JimmySmith300 @KayJayGamespell @chakazula @AndrewGillum There is enough blame to go around. Scott had the power to do something for the past eight years. He went with big sugar instead. The solution cost $$. Just because the problem existed before Scott doesn't mean he isn't responsible for 8 yrs of doing nothing.. ,13foreverfan,{'$date': '2018-09-09T00:00:00Z'},https://pbs.twimg.com/profile_images/1425954107643281409/zNUkwCm0_normal.jpg,Pinellas,73,No Label
"@NewsGuyGreg Little late to the game, eh Gov? 

How about the red tide in Tampa? Any word on when that's going to be addressed? A year from now?. ",lo_runner,{'$date': '2021-07-21T00:00:00Z'},https://pbs.twimg.com/profile_images/1563849786511560704/q2CsruV9_normal.jpg,Hillsborough,74,other
RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,TellisMae,{'$date': '2018-09-11T00:00:00Z'},https://pbs.twimg.com/profile_images/908825525782810624/UoepTJSS_normal.jpg,Pinellas,146,other
"RT @oceana: More than 5,000 loggerhead, green and other sea turtle nests have been recorded in the Sarasota area, breaking a local record. More via @10NewsWTSP. . https   on wtsp com 2KBcxaD",robertoblandino,{'$date': '2019-08-11T00:00:00Z'},https://pbs.twimg.com/profile_images/1284037944/fd457b02-7d85-4281-aa2d-785406001dbf_normal.png,Sarasota,36,No Label
"Sarasota residents see some respite from red tide, but bloom worsens in Pinellas -  #GoogleAlerts. https   cm heraldtribune com offers reg",FloridaIssues,{'$date': '2022-12-20T00:00:00Z'},https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg,Pinellas,27,No Label
"DeSantis refuses state of emergency for Tampa Bay red tide despite 1,200 tons of dead fish - Axios  Brilliant! . https   apple news A5ivMQ57mRda98gyrowhVQA",davemcdonough39,{'$date': '2021-07-21T00:00:00Z'},https://pbs.twimg.com/profile_images/1074717354569949184/9Q0pY3AR_normal.jpg,Hillsborough,162,No Label
"RT @ZackSampson: “It’s here. It’s bad,"" @MyFWC director said today of Red Tide in Tampa Bay. And ""there's not much we can do"" now other than pick up dead fish. @tb_times . https   www tampabay com news environment 2021 07 13 no red tide relief in sight as dead fish overwhelm st petersburg",416165068,{'$date': '2021-07-13T00:00:00Z'},https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Pinellas,31,No Label
"GREAT NEWS! 🏖️ Red tide is virtually nonexistent in the Tampa Bay area.
 . https   www wfla com 1675470791. https   twitter com WFLALeigh status 1078334915287105538 photo 1",WFLALeigh,{'$date': '2018-12-27T00:00:00Z'},https://pbs.twimg.com/profile_images/1541708756576247815/QAvwvLcO_normal.jpg,Hillsborough,75,No Label
"Red Tide 🚨🚨🚨 - ""Sunny Sarasota"" 
 Location: Bird Key Park 🚨😷📷☠️🐠
 Sarasota, FL 8.4.18 4:45PM 

#RedTide #RedTideRick #florida #sarasota #srq #nature #conserve #RickScott #fl #wildlife #nature #fishing @CNN  @andersoncooper @newyorktimes110 #bradenton #capecoral #naples . https   twitter com DJWCphoto status 1026152831198404608 photo 1",DJWCphoto,{'$date': '2018-08-05T00:00:00Z'},https://pbs.twimg.com/profile_images/1122700755901800448/w3Zuo7tj_normal.jpg,Manatee,27,other
"RT @SKeelerTimes: You afraid of red tide coming to Tampa Bay beaches? Here's what we saw today on Anna Maria Island. All beaches open, people in water, north to south. No smell on Gulf side. Different story on inter coastal side. Thousands of dead fish floating and smelly.@TB_Times #flwx #RedTide . https   twitter com SKeelerTimes status 1026544005075464192 photo 1",TB_TimesCurso,{'$date': '2018-08-06T00:00:00Z'},https://pbs.twimg.com/profile_images/1086761274120331264/a8SV4Q83_normal.jpg,Manatee,40,No Label
"It's a great day for a fish release! @DukeEnergy donated 16,000+ redfish that will be released on the west coast of #FL in the coming weeks following recent #redtide occurrence. Today's the 1st in #Pasco County. Thanks to partnership with @CCANational @MyFWClife! . https   twitter com DE_PeveetaP status 1092805811523465216 photo 1",Peveeta_FL,{'$date': '2019-02-05T00:00:00Z'},https://pbs.twimg.com/profile_images/1445479762437173248/eToQVdKc_normal.jpg,Pasco,13,other
"The red tide is a normal, seasonal occurrence in southwest Florida. But this year’s red tide has persisted for 10 months, making it the worst bloom in more than a decade. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee",voxdotcom,{'$date': '2018-09-01T00:00:00Z'},https://pbs.twimg.com/profile_images/807306191395241984/s8xmWAvU_normal.jpg,Sarasota,60,No Label
"High Levels Of Red Tide Detected In Hillsborough, Pasco Counties  . https   patch com florida newtampa s hnk47 high levels red tide detected hillsborough pasco counties. https   twitter com C21Tampa status 1410656726278316032 photo 1",C21Tampa,{'$date': '2021-07-01T00:00:00Z'},https://pbs.twimg.com/profile_images/1151127828588613632/sx0zNy_e_normal.jpg,Pasco,0,No Label
"Today, volunteers will be out on Holmes Beach for the first beach cleanup since the red tide moved in. . http   www baynews9 com fl tampa news 2018 08 07 fish kill beach cleanup today in holmes beach",BN9,{'$date': '2018-08-07T00:00:00Z'},https://pbs.twimg.com/profile_images/912176447036502017/BBeoQTuF_normal.jpg,Manatee,20,media
"A weekly report from @MyFWC showed high concentrations of #redtide offshore in Pasco County and along the coast of Madeira Beach in Pinellas and near several beaches in Sarasota, including Venice Beach and Manasota Beach.
. https   wusfnews wusf usf edu environment 2021 08 20 high concentrations of red tide lingering along some beaches in tampa bay area",wusf,{'$date': '2021-08-20T00:00:00Z'},https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg,Pasco,0,No Label
"Good Morning from Anna Maria Island! On Manatee Beach the water isn’t clear, but it looks much better. There’s a little of the red tide throat tickle but I haven’t seen any dead fish #redtide @BN9 . https   twitter com angie_angers status 1036226303328960512 video 1",angie_angers,{'$date': '2018-09-02T00:00:00Z'},https://pbs.twimg.com/profile_images/1359183461517508612/LPsYPTpE_normal.jpg,Manatee,51,No Label
"Gov. DeSantis: Red tide state of emergency would only hurt businesses.

""It would send the message that somehow all of Florida has problems when, in fact, the economy is open here, people should be coming... this place is open, they're doing well.""

 . https   www wfla com news pinellas county gov desantis to hold roundtable on red tide in st pete doesnt invite mayor. https   twitter com WFLA status 1417882747721461777 video 1",WFLA,{'$date': '2021-07-21T00:00:00Z'},https://pbs.twimg.com/profile_images/1539812844660719616/2FlxM4l8_normal.jpg,Pinellas,31,media
"RT @florida_grand: A “sudden” leak in Piney Point causes massive red tide in 2021. “Suddenly” thousands of giant African land snails end up in Pasco County in 2022 after being completely eradicated last year. Yep, completely normal stuff. . https   twitter com florida_grand status 1545144534790807553 photo 1",TwistedZen69,{'$date': '2022-07-07T00:00:00Z'},https://pbs.twimg.com/profile_images/1506654267540709381/SEDbGvm8_normal.jpg,Pasco,1,No Label
"Cleanup of large fish kill, North Redington Beach, Monday 9/11/18. Red Tide. Smell is overwhelming. @TB_Times #redtide #flwx #florida #floridabeaches . https   twitter com SKeelerTimes status 1039546925782126593 video 1",SKeelerTimes,{'$date': '2018-09-11T00:00:00Z'},https://pbs.twimg.com/profile_images/1232520706291838976/JoKFn6g6_normal.jpg,Pinellas,27,other
"Red tide lingering; Pass-a-Grille, Fort De Soto beaches faring worst | Pinellas County -  #GoogleAlerts. https   www tbnweekly com pinellas_county article_42195466 8098 11ed a5de c7ac651b6da1 html",FloridaIssues,{'$date': '2022-12-21T00:00:00Z'},https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg,Pinellas,29,No Label
News worth repeating ... . http   www fox13news com news local news st pete clearwater beaches still free of red tide,ClearwaterArea,{'$date': '2018-08-18T00:00:00Z'},https://pbs.twimg.com/profile_images/1190275101947834368/aLQwx6u9_normal.jpg,Pinellas,25,No Label
@GovRonDeSantis . https   www washingtonpost com nation 2021 07 12 red tide st petersburg dead fish,EducatedRants,{'$date': '2021-07-17T00:00:00Z'},https://pbs.twimg.com/profile_images/1267842496488443906/Rk18D-D7_normal.jpg,Pinellas,32,No Label
"The worst of the Red Tide outbreaks in the Tampa Bay area are Tampa Bay itself, which has left scores of dead fish along the St. Petersburg &amp; Tampa waterfronts, &amp; the southwest coast of Pasco County, including Anclote Key: . https   tampabaytimes fl newsmemory com",Colleen_ham1,{'$date': '2021-07-03T00:00:00Z'},https://pbs.twimg.com/profile_images/810110635698569216/Bmb1iErT_normal.jpg,Pasco,0,No Label
"#RedTide detected in Manatee County waters. If #PineyPoint's dirty water hits it, it could get a lot worse.

. https   www bradenton com news local article250894409 html",MRMasferrer,{'$date': '2021-04-23T00:00:00Z'},https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg,Manatee,40,other
"RT @TB_Times: Environmental groups join calls for Gov. Ron DeSantis to declare a state of emergency as Red Tide toll reaches 1,277 tons of dead sea life in Pinellas. . https   www tampabay com news environment 2021 07 19 environmentalists urge desantis to declare red tide emergency",Brian_J_Wilson,{'$date': '2021-07-19T00:00:00Z'},https://pbs.twimg.com/profile_images/1604628532394614785/e_ixLp-s_normal.jpg,Pinellas,45,No Label
"RT @wgcu: .@MyFWC  reports a ""patchy bloom"" of #redtide in Hernando, Pasco, Pinellas, Hillsborough, as well as in Sarasota and Manatee counties. 2/ #swfl 
. https   news wgcu org 2021 02 11 red tide report",BrandonPowe2,{'$date': '2021-08-19T00:00:00Z'},https://pbs.twimg.com/profile_images/1578060297801277441/SKcmDONb_normal.jpg,Pasco,1,No Label
The transfer of 165 million gallons of contaminated water into Tampa Bay averted catastrophe—but experts worry it may spur red tides or other harmful algae blooms . https   www nationalgeographic com environment article hazardous spill in florida highlights environmental threat decades in the making,NatGeo,{'$date': '2021-04-08T00:00:00Z'},https://pbs.twimg.com/profile_images/1592560747707600897/6_8AjTmK_normal.jpg,Hillsborough,484,media
"RT @craigtimes: As tons of dead fish pile up on beaches, #Florda @GovRonDeSantis says this year's red tide toxic #algae bloom isn't as bad as it was in 2018 (when he promised to do something about toxic #algae blooms).  via @ZackSampson &amp; @gabestern326. https   www tampabay com news florida politics 2021 06 17 this is not 2018 gov desantis says of red tide in pinellas",hoskingkc,{'$date': '2021-06-18T00:00:00Z'},https://pbs.twimg.com/profile_images/1014715062307770368/B12HApXd_normal.jpg,Pinellas,29,No Label
High levels of red tide have returned to Sarasota/Manatee counties. @JustinRogersTV snapped these photos at Manasota Beach. . https   twitter com WFLAAllyson status 1450168651680714756 photo 1,WFLAAllyson,{'$date': '2021-10-18T00:00:00Z'},https://pbs.twimg.com/profile_images/1058057937623703555/fF_sQFWW_normal.jpg,Manatee,49,No Label
@biden_ever's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.: My administration &amp; @FLDEPNews have committed more than $2 million to respond to red tide in Tampa Bay. Cleanup efforts are underway &amp; @MyFWC has enhanced monitoring efforts year-over-year by 165%.. ,biden_ever,{'$date': '2021-07-19T00:00:00Z'},No Label,Hillsborough,311,other
. https   twitter com Tampa_Live status 1416398803435986945 photo 1,Tampa_Live,{'$date': '2021-07-17T00:00:00Z'},https://pbs.twimg.com/profile_images/414059198691811330/iFa2WNdz_normal.jpeg,Pinellas,37,No Label
"WATCH: This adult male manatee was recently rescued in St. Petersburg. Close to death, it was transported to @SeaWorld for care. It's suspected the manatee got sick while in red tide-affected waters. Our @JoshRojasBN9 will have more on this story later tonight. . https   twitter com BN9 status 1057041375236145152 video 1",BN9,{'$date': '2018-10-29T00:00:00Z'},https://pbs.twimg.com/profile_images/912176447036502017/BBeoQTuF_normal.jpg,Pinellas,46,media
"Red Tide Alert:  #Sarasota County.  Elevated levels of red tide appeared in water samples after Christmas.  Some people who visited beaches reported ""mild and short-lived” respiratory systems.  If you experience symptoms, call 1-800-222-1222.
. https   www wfla com news sarasota county elevated levels of red tide detected in sarasota county",FloridaPoison,{'$date': '2022-12-29T00:00:00Z'},https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg,Sarasota,69,No Label
"The FWC Fish and Wildlife Research Institute is reporting red tide blooms in #PascoCounty. To learn more, including how to report fish kills, visit:  . https   www facebook com FWCResearch posts 4982464305102929. https   twitter com PascoCountyPIO status 1410210533773434882 photo 1",PascoCountyPIO,{'$date': '2021-06-30T00:00:00Z'},https://pbs.twimg.com/profile_images/747460336366792704/LtjBsB9A_normal.jpg,Pasco,5,No Label
@PaulFox13 Hopefully. ,BarnwellErnisa,{'$date': '2022-12-27T00:00:00Z'},https://pbs.twimg.com/profile_images/1608932305736712193/IwKRfWDM_normal.jpg,Pinellas,57,other
Mote aims to help shellfish farmers bounce back from red tide bouts faster | @WFLAAllyson reports  . https   www wfla com news sarasota county mote aims to help shellfish farmers bounce back from red tide bouts faster. https   twitter com WFLA status 1607524558227005440 photo 1,WFLA,{'$date': '2022-12-26T00:00:00Z'},https://pbs.twimg.com/profile_images/1539812844660719616/2FlxM4l8_normal.jpg,Sarasota,2821,media
What happens when millions of dead fish wash up on a beach? Beach maggots... This is Blind Pass on #ManasotaKey between #Englewood and #Venice #Florida (per FB user video). Who's up for vacation? #RedTide . https   twitter com altNOAA status 1030879361262657536 video 1,altNOAA,{'$date': '2018-08-18T00:00:00Z'},https://pbs.twimg.com/profile_images/824692083180986368/ghs8RK-P_normal.jpg,Sarasota,147,other
"A damn shame. A typical afternoon beach stroll in #Florida currently

#RedTide #SummerOfDeath #GoliathGrouper #AnnaMariaIsland #Sanibel #Sarasota #FortMyers #Englewood #BocaGrande #Captiva . https   twitter com gporter812 status 1026337429572263938 photo 1",gporter812,{'$date': '2018-08-06T00:00:00Z'},https://pbs.twimg.com/profile_images/1511849726953545737/PVAmk6PV_normal.jpg,Manatee,38,No Label
"Red tide has been drifting north ever since Hurricane Ian came ashore in Southwest Florida.
. https   health wusf usf edu health news florida 2022 12 22 red tide found at clearwater beach but gone from sarasota beaches",HealthNewsFL,{'$date': '2022-12-22T00:00:00Z'},https://pbs.twimg.com/profile_images/2626960293/xmwpbvpgbv34f2krgmvb_normal.jpeg,Pinellas,44,media
"#SRQCounty Red Tide update for Sept. 9: The beach condition signs on all 16 beaches in Sarasota County were changed to ""Enjoy the Beach"" from ""Red Tide Present."" . https   twitter com SRQCountyGov status 1436053279331471363 photo 1",SRQCountyGov,{'$date': '2021-09-09T00:00:00Z'},https://pbs.twimg.com/profile_images/828700317411835906/9JgPlC9p_normal.jpg,Sarasota,44,No Label
"A refreshingly beautiful, non-smelly day on multiple #ManateeCounty beaches. Enjoy it now, because current and wind direction can change everything tomorrow. #RedTide @bradentonherald . https   twitter com SamPutterman status 1029759426847272961 photo 1",SamPutterman,{'$date': '2018-08-15T00:00:00Z'},https://pbs.twimg.com/profile_images/1162065799693119489/wZV3E7_Y_normal.jpg,Manatee,14,No Label
Dead fish are lining the shores for more than 20 miles in Pinellas County from Clearwater to St. Petersburg. . http   www tampabay com news Red Tide arrives in Pinellas killing hundreds of thousands of fish_171618836,TB_Times,{'$date': '2018-09-09T00:00:00Z'},https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg,Pinellas,30,media
#tellyourstory here you go @kevinsunderman @FGCSA this is 9/27 in a canal on Longboat Key at the height of #RedTide . 63 feet away are the salt water ponds on the Islandside Course @LBKCR where hundreds of sea birds are feeding safely. How am I causing red tide exactly? . https   twitter com turfmonkeyboy status 1044225598904782848,turfmonkeyboy,{'$date': '2018-10-25T00:00:00Z'},https://pbs.twimg.com/profile_images/1602604996842881031/Q_EqsA6K_normal.jpg,Manatee,26,other
Health officials: Red tide detected at some Sarasota County beaches  #10news #news #wtsp . https   www wtsp com article news red tide sarasota county red tide advisory 67 7c92093f 9ace 49d9 a231 b35337bfe974. https   twitter com brandonpromo status 1608222022844428288 photo 1,brandonpromo,{'$date': '2022-12-28T00:00:00Z'},https://pbs.twimg.com/profile_images/1133096328551120897/YBSjN_o4_normal.jpg,Sarasota,32,other
"RT @Defenders: The aquarium has already recovered 19 #dolphins &amp; 239 sea #turtles in Sarasota &amp; Manatee counties alone. That doesn't include more than 100 #manatees statewide &amp; an untold number #sharks, tarpons, &amp; other fish:  via @washingtonpost. https   www washingtonpost com national health science floridas unusually long red tide is killing wildlife tourism and businesses 2018 08 28 245fc8da aad5 11e8 8a0c 70b618c98d3c_story html",JordansWayTour,{'$date': '2018-08-29T00:00:00Z'},https://pbs.twimg.com/profile_images/1134655503362076672/4-tCN9T3_normal.jpg,Manatee,42,No Label
#RedTide toll prompts #Florida to limit some fishing to catch-and-release #Hernando #Pasco . http   a msn com 01 en us BB10aUh2,Merican_Muse,{'$date': '2020-02-20T00:00:00Z'},https://pbs.twimg.com/profile_images/1589910129209655297/KwnHh6x0_normal.jpg,Pasco,0,No Label
"RT @GWaldenWFTV: With the #RedTide along SW #Florida at emergency levels, I want to share how these #algaeblooms develop, and why they’re so harmful. #WFTV #Bradenton #FLwx #FLEnvironment #kbrevis #brevetoxin . https   twitter com GWaldenWFTV status 1029863965361364992 video 1",WFTVWeather,{'$date': '2018-08-15T00:00:00Z'},https://pbs.twimg.com/profile_images/930936879251443712/Rowmin8s_normal.jpg,Manatee,258,No Label
"Scallop season is well underway in Pasco County, drawing in locals and tourists alike. . https   www abcactionnews com news region pasco scallop season gets underway in pasco county fwc recommends monitoring red tide samples",abcactionnews,{'$date': '2021-07-19T00:00:00Z'},https://pbs.twimg.com/profile_images/875429460807438337/4yx0qIuz_normal.jpg,Pasco,1,No Label
